"GeographyCode","KS606EW0001","KS606EW0002","KS606EW0003","KS606EW0004","KS606EW0005","KS606EW0006","KS606EW0007","KS606EW0008","KS606EW0009","KS606EW0010","KS606EW0011","KS606EW0012","KS606EW0013","KS606EW0014","KS606EW0015","KS606EW0016","KS606EW0017","KS606EW0018","KS606EW0019","KS606EW0020","KS606EW0021","KS606EW0022","KS606EW0023","KS606EW0024","KS606EW0025","KS606EW0026","KS606EW0027","KS606EW0028","KS606EW0029","KS606EW0030","KS606EW0031","KS606EW0032","KS606EW0033","KS606EW0034","KS606EW0035","KS606EW0036","KS606EW0037"
"E01018951",549,96,4,44,4,5,104,58,17,43,19,3,6,31,28,28,16,25,18,17.4863387978142,0.728597449908925,8.01457194899818,0.728597449908925,0.910746812386157,18.9435336976321,10.5646630236794,3.09653916211293,7.83242258652095,3.4608378870674,0.546448087431694,1.09289617486339,5.64663023679417,5.10018214936248,5.10018214936248,2.9143897996357,4.55373406193078,3.27868852459016
"E01018952",301,26,2,54,3,3,43,49,17,16,2,4,5,16,10,11,14,9,17,8.63787375415282,0.664451827242525,17.9401993355482,0.996677740863787,0.996677740863787,14.2857142857143,16.2790697674419,5.64784053156146,5.3156146179402,0.664451827242525,1.32890365448505,1.66112956810631,5.3156146179402,3.32225913621263,3.65448504983389,4.65116279069767,2.99003322259136,5.64784053156146
"E01018953",311,68,1,36,0,4,44,55,13,13,7,4,3,16,8,12,5,13,9,21.8649517684887,0.321543408360129,11.5755627009646,0,1.28617363344051,14.1479099678457,17.6848874598071,4.18006430868167,4.18006430868167,2.2508038585209,1.28617363344051,0.964630225080386,5.14469453376206,2.57234726688103,3.85852090032154,1.60771704180064,4.18006430868167,2.89389067524116
"E01018954",328,44,1,33,1,2,51,39,13,38,2,2,3,12,11,44,12,13,7,13.4146341463415,0.304878048780488,10.0609756097561,0.304878048780488,0.609756097560976,15.5487804878049,11.890243902439,3.96341463414634,11.5853658536585,0.609756097560976,0.609756097560976,0.914634146341463,3.65853658536585,3.35365853658537,13.4146341463415,3.65853658536585,3.96341463414634,2.13414634146341
"E01018955",397,18,2,27,1,3,82,48,15,98,6,5,9,19,13,10,12,10,19,4.53400503778338,0.503778337531486,6.80100755667506,0.251889168765743,0.755667506297229,20.6549118387909,12.0906801007557,3.77833753148615,24.6851385390428,1.51133501259446,1.25944584382872,2.26700251889169,4.78589420654912,3.27455919395466,2.51889168765743,3.02267002518892,2.51889168765743,4.78589420654912
"E01018956",264,35,2,25,1,3,39,37,11,38,2,4,1,11,13,10,9,9,14,13.2575757575758,0.757575757575758,9.46969696969697,0.378787878787879,1.13636363636364,14.7727272727273,14.0151515151515,4.16666666666667,14.3939393939394,0.757575757575758,1.51515151515152,0.378787878787879,4.16666666666667,4.92424242424242,3.78787878787879,3.40909090909091,3.40909090909091,5.3030303030303
"E01018957",319,23,1,34,2,4,55,34,18,62,5,6,2,14,14,11,11,12,11,7.21003134796238,0.313479623824451,10.6583072100313,0.626959247648903,1.25391849529781,17.2413793103448,10.6583072100313,5.64263322884013,19.435736677116,1.56739811912226,1.88087774294671,0.626959247648903,4.38871473354232,4.38871473354232,3.44827586206897,3.44827586206897,3.76175548589342,3.44827586206897
"E01018958",299,14,4,18,1,3,65,32,22,73,5,3,1,11,16,10,4,5,12,4.68227424749164,1.33779264214047,6.02006688963211,0.334448160535117,1.00334448160535,21.7391304347826,10.7023411371237,7.35785953177258,24.4147157190635,1.67224080267559,1.00334448160535,0.334448160535117,3.67892976588629,5.35117056856187,3.34448160535117,1.33779264214047,1.67224080267559,4.0133779264214
"E01018959",280,13,0,26,5,2,28,61,18,19,9,4,3,13,6,24,27,11,11,4.64285714285714,0,9.28571428571429,1.78571428571429,0.714285714285714,10,21.7857142857143,6.42857142857143,6.78571428571429,3.21428571428571,1.42857142857143,1.07142857142857,4.64285714285714,2.14285714285714,8.57142857142857,9.64285714285714,3.92857142857143,3.92857142857143
"E01018960",440,10,0,54,2,4,106,74,23,44,5,3,7,19,14,24,22,13,16,2.27272727272727,0,12.2727272727273,0.454545454545455,0.909090909090909,24.0909090909091,16.8181818181818,5.22727272727273,10,1.13636363636364,0.681818181818182,1.59090909090909,4.31818181818182,3.18181818181818,5.45454545454545,5,2.95454545454545,3.63636363636364
"E01018961",321,4,1,47,4,5,60,46,19,31,9,4,5,15,11,19,24,6,11,1.24610591900312,0.311526479750779,14.6417445482866,1.24610591900312,1.55763239875389,18.6915887850467,14.3302180685358,5.9190031152648,9.65732087227414,2.80373831775701,1.24610591900312,1.55763239875389,4.67289719626168,3.42679127725857,5.9190031152648,7.47663551401869,1.86915887850467,3.42679127725857
"E01018962",535,72,0,38,1,2,88,66,17,74,9,6,9,35,26,21,25,13,33,13.4579439252336,0,7.10280373831776,0.186915887850467,0.373831775700935,16.4485981308411,12.3364485981308,3.17757009345794,13.8317757009346,1.68224299065421,1.1214953271028,1.68224299065421,6.54205607476635,4.85981308411215,3.92523364485981,4.67289719626168,2.42990654205607,6.16822429906542
